episode,agent,opponent,goals_scored,goals_conceded,result
1506,base,base2,2,3,lose
1506,base2,base,2,3,lose
1507,base,base2,2,3,lose
1507,base2,base,2,3,lose
1508,base,base2,3,2,win
1508,base2,base,2,3,lose
1509,base,base2,3,2,win
1509,base2,base,2,3,lose
1510,base,base2,2,3,lose
1510,base2,base,3,2,win
1511,base,base2,2,3,lose
1511,base2,base,2,3,lose
1512,base,base2,2,3,lose
1512,base2,base,2,3,lose
1513,base,base2,3,2,win
1513,base2,base,3,2,win
1514,base,base2,3,2,win
1514,base2,base,2,3,lose
1515,base,base2,3,2,win
1515,base2,base,3,2,win
1516,base,base2,2,3,lose
1516,base2,base,2,3,lose
1517,base,base2,2,3,lose
1517,base2,base,2,3,lose
1518,base,base2,2,3,lose
1518,base2,base,3,2,win
1519,base,base2,2,3,lose
1519,base2,base,2,3,lose
1520,base,base2,2,3,lose
1520,base2,base,3,2,win
1521,base,base2,2,3,lose
1521,base2,base,2,3,lose
1522,base,base2,3,2,win
1522,base2,base,3,2,win
1523,base,base2,2,3,lose
1523,base2,base,3,2,win
1524,base,base2,2,3,lose
1524,base2,base,3,2,win
1525,base,base2,2,3,lose
1525,base2,base,2,3,lose
1526,base,base2,3,2,win
1526,base2,base,3,2,win
1527,base,base2,3,2,win
1527,base2,base,3,2,win
1528,base,base2,3,2,win
1528,base2,base,3,2,win
1529,base,base2,3,2,win
1529,base2,base,3,2,win
1530,base,base2,2,3,lose
1530,base2,base,2,3,lose
1531,base,base2,2,3,lose
1531,base2,base,2,3,lose
1532,base,base2,3,2,win
1532,base2,base,3,2,win
1533,base,base2,3,2,win
1533,base2,base,3,2,win
1534,base,base2,2,3,lose
1534,base2,base,3,2,win
1535,base,base2,2,3,lose
1535,base2,base,3,2,win
1536,base,base2,2,3,lose
1536,base2,base,3,2,win
1537,base,base2,2,3,lose
1537,base2,base,2,3,lose
1538,base,base2,2,3,lose
1538,base2,base,3,2,win
1539,base,base2,2,3,lose
1539,base2,base,2,3,lose
1540,base,base2,2,3,lose
1540,base2,base,2,3,lose
1541,base,base2,2,3,lose
1541,base2,base,2,3,lose
1542,base,base2,3,2,win
1542,base2,base,2,3,lose
1543,base,base2,2,3,lose
1543,base2,base,2,3,lose
1544,base,base2,3,2,win
1544,base2,base,2,3,lose
1545,base,base2,3,2,win
1545,base2,base,2,3,lose
1546,base,base2,2,3,lose
1546,base2,base,2,3,lose
1547,base,base2,3,2,win
1547,base2,base,2,3,lose
1548,base,base2,1,4,lose
1548,base2,base,3,2,win
1549,base,base2,3,2,win
1549,base2,base,2,3,lose
1550,base,base2,3,2,win
1550,base2,base,2,3,lose
1551,base,base2,2,3,lose
1551,base2,base,2,3,lose
1552,base,base2,2,3,lose
1552,base2,base,3,2,win
1553,base,base2,3,2,win
1553,base2,base,3,2,win
1554,base,base2,2,3,lose
1554,base2,base,2,3,lose
1555,base,base2,3,2,win
1555,base2,base,2,3,lose
1556,base,base2,3,2,win
1556,base2,base,2,3,lose
1557,base,base2,3,2,win
1557,base2,base,2,3,lose
1558,base,base2,2,3,lose
1558,base2,base,2,3,lose
1559,base,base2,2,3,lose
1559,base2,base,3,2,win
1560,base,base2,2,3,lose
1560,base2,base,2,3,lose
1561,base,base2,3,2,win
1561,base2,base,3,2,win
1562,base,base2,2,3,lose
1562,base2,base,3,2,win
1563,base,base2,3,2,win
1563,base2,base,3,2,win
1564,base,base2,2,3,lose
1564,base2,base,3,2,win
1565,base,base2,2,3,lose
1565,base2,base,2,3,lose
1566,base,base2,3,2,win
1566,base2,base,3,2,win
1567,base,base2,2,3,lose
1567,base2,base,2,3,lose
1568,base,base2,2,3,lose
1568,base2,base,2,3,lose
1569,base,base2,2,3,lose
1569,base2,base,2,3,lose
1570,base,base2,2,3,lose
1570,base2,base,2,3,lose
1571,base,base2,3,2,win
1571,base2,base,2,3,lose
1572,base,base2,2,3,lose
1572,base2,base,3,2,win
1573,base,base2,3,2,win
1573,base2,base,3,2,win
1574,base,base2,2,3,lose
1574,base2,base,2,3,lose
1575,base,base2,2,3,lose
1575,base2,base,3,2,win
1576,base,base2,3,2,win
1576,base2,base,3,2,win
1577,base,base2,2,3,lose
1577,base2,base,2,3,lose
1578,base,base2,2,3,lose
1578,base2,base,2,3,lose
1579,base,base2,2,3,lose
1579,base2,base,2,3,lose
1580,base,base2,2,3,lose
1580,base2,base,3,2,win
1581,base,base2,3,2,win
1581,base2,base,2,3,lose
1582,base,base2,3,2,win
1582,base2,base,3,2,win
1583,base,base2,2,3,lose
1583,base2,base,2,3,lose
1584,base,base2,2,3,lose
1584,base2,base,2,3,lose
1585,base,base2,3,2,win
1585,base2,base,3,2,win
1586,base,base2,3,2,win
1586,base2,base,3,2,win
1587,base,base2,3,2,win
1587,base2,base,2,3,lose
1588,base,base2,3,2,win
1588,base2,base,3,2,win
1589,base,base2,2,3,lose
1589,base2,base,3,2,win
1590,base,base2,3,2,win
1590,base2,base,2,3,lose
1591,base,base2,3,2,win
1591,base2,base,3,2,win
1592,base,base2,3,2,win
1592,base2,base,2,3,lose
1593,base,base2,3,2,win
1593,base2,base,3,2,win
1594,base,base2,2,3,lose
1594,base2,base,3,2,win
1595,base,base2,2,3,lose
1595,base2,base,3,2,win
1596,base,base2,2,3,lose
1596,base2,base,2,3,lose
1597,base,base2,2,3,lose
1597,base2,base,3,2,win
1598,base,base2,2,3,lose
1598,base2,base,3,2,win
1599,base,base2,2,3,lose
1599,base2,base,3,2,win
1600,base,base2,3,2,win
1600,base2,base,3,2,win
1601,base,base2,2,3,lose
1601,base2,base,2,3,lose
1602,base,base2,3,2,win
1602,base2,base,2,3,lose
1603,base,base2,2,3,lose
1603,base2,base,3,2,win
1604,base,base2,2,3,lose
1604,base2,base,2,3,lose
1605,base,base2,3,2,win
1605,base2,base,2,3,lose
1606,base,base2,2,3,lose
1606,base2,base,3,2,win
1607,base,base2,3,2,win
1607,base2,base,3,2,win
1608,base,base2,3,2,win
1608,base2,base,2,3,lose
1609,base,base2,3,2,win
1609,base2,base,3,2,win
1610,base,base2,3,2,win
1610,base2,base,2,3,lose
1611,base,base2,2,3,lose
1611,base2,base,2,3,lose
1612,base,base2,3,2,win
1612,base2,base,3,2,win
1613,base,base2,2,3,lose
1613,base2,base,3,2,win
1614,base,base2,3,2,win
1614,base2,base,3,2,win
1615,base,base2,2,3,lose
1615,base2,base,3,2,win
1616,base,base2,3,2,win
1616,base2,base,3,2,win
1617,base,base2,2,3,lose
1617,base2,base,2,3,lose
1618,base,base2,3,2,win
1618,base2,base,2,3,lose
1619,base,base2,2,3,lose
1619,base2,base,2,3,lose
1620,base,base2,2,3,lose
1620,base2,base,2,3,lose
1621,base,base2,2,3,lose
1621,base2,base,2,3,lose
1622,base,base2,2,3,lose
1622,base2,base,3,2,win
1623,base,base2,3,2,win
1623,base2,base,3,2,win
1624,base,base2,2,3,lose
1624,base2,base,2,3,lose
1625,base,base2,2,3,lose
1625,base2,base,3,2,win
1626,base,base2,2,3,lose
1626,base2,base,3,2,win
1627,base,base2,2,3,lose
1627,base2,base,3,2,win
1628,base,base2,2,3,lose
1628,base2,base,2,3,lose
1629,base,base2,3,2,win
1629,base2,base,2,3,lose
1630,base,base2,2,3,lose
1630,base2,base,2,3,lose
1631,base,base2,2,3,lose
1631,base2,base,3,2,win
1632,base,base2,3,2,win
1632,base2,base,3,2,win
1633,base,base2,2,3,lose
1633,base2,base,2,3,lose
1634,base,base2,3,2,win
1634,base2,base,2,3,lose
1635,base,base2,3,2,win
1635,base2,base,2,3,lose
1636,base,base2,2,3,lose
1636,base2,base,2,3,lose
1637,base,base2,3,2,win
1637,base2,base,2,3,lose
1638,base,base2,3,2,win
1638,base2,base,3,2,win
1639,base,base2,3,2,win
1639,base2,base,2,3,lose
1640,base,base2,3,2,win
1640,base2,base,2,3,lose
1641,base,base2,3,2,win
1641,base2,base,3,2,win
1642,base,base2,3,2,win
1642,base2,base,2,3,lose
1643,base,base2,3,2,win
1643,base2,base,3,2,win
1644,base,base2,2,3,lose
1644,base2,base,3,2,win
1645,base,base2,2,3,lose
1645,base2,base,2,3,lose
1646,base,base2,2,3,lose
1646,base2,base,2,3,lose
1647,base,base2,2,3,lose
1647,base2,base,2,3,lose
1648,base,base2,2,3,lose
1648,base2,base,2,3,lose
1649,base,base2,2,3,lose
1649,base2,base,3,2,win
1650,base,base2,2,3,lose
1650,base2,base,3,2,win
1651,base,base2,2,3,lose
1651,base2,base,3,2,win
1652,base,base2,3,2,win
1652,base2,base,2,3,lose
1653,base,base2,2,3,lose
1653,base2,base,3,2,win
1654,base,base2,3,2,win
1654,base2,base,2,3,lose
1655,base,base2,2,3,lose
1655,base2,base,2,3,lose
1656,base,base2,2,3,lose
1656,base2,base,3,2,win
1657,base,base2,2,3,lose
1657,base2,base,2,3,lose
1658,base,base2,2,3,lose
1658,base2,base,2,3,lose
1659,base,base2,3,2,win
1659,base2,base,2,3,lose
1660,base,base2,2,3,lose
1660,base2,base,2,3,lose
1661,base,base2,2,3,lose
1661,base2,base,3,2,win
1662,base,base2,3,2,win
1662,base2,base,2,3,lose
1663,base,base2,2,3,lose
1663,base2,base,3,2,win
1664,base,base2,3,2,win
1664,base2,base,3,2,win
1665,base,base2,3,2,win
1665,base2,base,2,3,lose
1666,base,base2,3,2,win
1666,base2,base,3,2,win
1667,base,base2,2,3,lose
1667,base2,base,2,3,lose
1668,base,base2,3,2,win
1668,base2,base,3,2,win
1669,base,base2,2,3,lose
1669,base2,base,3,2,win
1670,base,base2,2,3,lose
1670,base2,base,2,3,lose
1671,base,base2,3,2,win
1671,base2,base,3,2,win
1672,base,base2,3,2,win
1672,base2,base,3,2,win
1673,base,base2,3,2,win
1673,base2,base,3,2,win
1674,base,base2,3,2,win
1674,base2,base,3,2,win
1675,base,base2,2,3,lose
1675,base2,base,2,3,lose
1676,base,base2,2,3,lose
1676,base2,base,3,2,win
1677,base,base2,3,2,win
1677,base2,base,2,3,lose
1678,base,base2,2,3,lose
1678,base2,base,2,3,lose
1679,base,base2,3,2,win
1679,base2,base,2,3,lose
1680,base,base2,2,3,lose
1680,base2,base,3,2,win
1681,base,base2,2,3,lose
1681,base2,base,2,3,lose
1682,base,base2,3,2,win
1682,base2,base,2,3,lose
1683,base,base2,3,2,win
1683,base2,base,2,3,lose
1684,base,base2,3,2,win
1684,base2,base,2,3,lose
1685,base,base2,2,3,lose
1685,base2,base,3,2,win
1686,base,base2,3,2,win
1686,base2,base,3,2,win
1687,base,base2,3,2,win
1687,base2,base,3,2,win
1688,base,base2,2,3,lose
1688,base2,base,2,3,lose
1689,base,base2,2,3,lose
1689,base2,base,2,3,lose
1690,base,base2,2,3,lose
1690,base2,base,2,3,lose
1691,base,base2,2,3,lose
1691,base2,base,2,3,lose
1692,base,base2,2,3,lose
1692,base2,base,3,2,win
1693,base,base2,2,3,lose
1693,base2,base,2,3,lose
1694,base,base2,2,3,lose
1694,base2,base,2,3,lose
1695,base,base2,2,3,lose
1695,base2,base,3,2,win
1696,base,base2,3,2,win
1696,base2,base,3,2,win
1697,base,base2,3,2,win
1697,base2,base,2,3,lose
1698,base,base2,2,3,lose
1698,base2,base,3,2,win
1699,base,base2,2,3,lose
1699,base2,base,3,2,win
1700,base,base2,3,2,win
1700,base2,base,2,3,lose
1701,base,base2,2,3,lose
1701,base2,base,3,2,win
1702,base,base2,3,2,win
1702,base2,base,3,2,win
1703,base,base2,3,2,win
1703,base2,base,3,2,win
1704,base,base2,3,2,win
1704,base2,base,2,3,lose
1705,base,base2,2,3,lose
1705,base2,base,2,3,lose
1706,base,base2,2,3,lose
1706,base2,base,2,3,lose
1707,base,base2,2,3,lose
1707,base2,base,3,2,win
1708,base,base2,2,3,lose
1708,base2,base,3,2,win
1709,base,base2,2,3,lose
1709,base2,base,3,2,win
1710,base,base2,3,2,win
1710,base2,base,2,3,lose
1711,base,base2,2,3,lose
1711,base2,base,3,2,win
1712,base,base2,3,2,win
1712,base2,base,3,2,win
1713,base,base2,3,2,win
1713,base2,base,3,2,win
1714,base,base2,2,3,lose
1714,base2,base,3,2,win
1715,base,base2,3,2,win
1715,base2,base,2,3,lose
1716,base,base2,2,3,lose
1716,base2,base,2,3,lose
1717,base,base2,3,2,win
1717,base2,base,3,2,win
1718,base,base2,3,2,win
1718,base2,base,2,3,lose
1719,base,base2,2,3,lose
1719,base2,base,2,3,lose
1720,base,base2,3,2,win
1720,base2,base,3,2,win
1721,base,base2,2,3,lose
1721,base2,base,2,3,lose
1722,base,base2,2,3,lose
1722,base2,base,2,3,lose
1723,base,base2,3,2,win
1723,base2,base,2,3,lose
1724,base,base2,3,2,win
1724,base2,base,3,2,win
1725,base,base2,3,2,win
1725,base2,base,3,2,win
1726,base,base2,2,3,lose
1726,base2,base,2,3,lose
1727,base,base2,3,2,win
1727,base2,base,3,2,win
1728,base,base2,3,2,win
1728,base2,base,3,2,win
1729,base,base2,3,2,win
1729,base2,base,3,2,win
1730,base,base2,3,2,win
1730,base2,base,3,2,win
1731,base,base2,2,3,lose
1731,base2,base,3,2,win
1732,base,base2,2,3,lose
1732,base2,base,3,2,win
1733,base,base2,2,3,lose
1733,base2,base,2,3,lose
1734,base,base2,2,3,lose
1734,base2,base,3,2,win
1735,base,base2,2,3,lose
1735,base2,base,2,3,lose
1736,base,base2,2,3,lose
1736,base2,base,3,2,win
1737,base,base2,3,2,win
1737,base2,base,3,2,win
1738,base,base2,2,3,lose
1738,base2,base,2,3,lose
1739,base,base2,2,3,lose
1739,base2,base,2,3,lose
1740,base,base2,2,3,lose
1740,base2,base,2,3,lose
1741,base,base2,2,3,lose
1741,base2,base,3,2,win
1742,base,base2,3,2,win
1742,base2,base,2,3,lose
1743,base,base2,3,2,win
1743,base2,base,3,2,win
1744,base,base2,2,3,lose
1744,base2,base,3,2,win
1745,base,base2,2,3,lose
1745,base2,base,2,3,lose
1746,base,base2,3,2,win
1746,base2,base,3,2,win
1747,base,base2,3,2,win
1747,base2,base,2,3,lose
1748,base,base2,3,2,win
1748,base2,base,3,2,win
1749,base,base2,3,2,win
1749,base2,base,3,2,win
1750,base,base2,3,2,win
1750,base2,base,3,2,win
1751,base,base2,2,3,lose
1751,base2,base,2,3,lose
1752,base,base2,3,2,win
1752,base2,base,2,3,lose
1753,base,base2,3,2,win
1753,base2,base,3,2,win
1754,base,base2,3,2,win
1754,base2,base,3,2,win
1755,base,base2,3,2,win
1755,base2,base,2,3,lose
1756,base,base2,2,3,lose
1756,base2,base,2,3,lose
1757,base,base2,2,3,lose
1757,base2,base,2,3,lose
1758,base,base2,2,3,lose
1758,base2,base,2,3,lose
1759,base,base2,3,2,win
1759,base2,base,3,2,win
1760,base,base2,2,3,lose
1760,base2,base,2,3,lose
1761,base,base2,3,2,win
1761,base2,base,2,3,lose
1762,base,base2,3,2,win
1762,base2,base,2,3,lose
1763,base,base2,3,2,win
1763,base2,base,3,2,win
1764,base,base2,3,2,win
1764,base2,base,2,3,lose
1765,base,base2,2,3,lose
1765,base2,base,2,3,lose
1766,base,base2,3,2,win
1766,base2,base,2,3,lose
1767,base,base2,3,2,win
1767,base2,base,3,2,win
1768,base,base2,3,2,win
1768,base2,base,2,3,lose
1769,base,base2,2,3,lose
1769,base2,base,2,3,lose
1770,base,base2,2,3,lose
1770,base2,base,3,2,win
1771,base,base2,2,3,lose
1771,base2,base,3,2,win
1772,base,base2,2,3,lose
1772,base2,base,3,2,win
1773,base,base2,2,3,lose
1773,base2,base,2,3,lose
1774,base,base2,3,2,win
1774,base2,base,3,2,win
1775,base,base2,2,3,lose
1775,base2,base,3,2,win
1776,base,base2,3,2,win
1776,base2,base,3,2,win
1777,base,base2,3,2,win
1777,base2,base,3,2,win
1778,base,base2,2,3,lose
1778,base2,base,2,3,lose
1779,base,base2,3,2,win
1779,base2,base,2,3,lose
1780,base,base2,2,3,lose
1780,base2,base,3,2,win
1781,base,base2,3,2,win
1781,base2,base,3,2,win
1782,base,base2,2,3,lose
1782,base2,base,2,3,lose
1783,base,base2,2,3,lose
1783,base2,base,2,3,lose
1784,base,base2,2,3,lose
1784,base2,base,2,3,lose
1785,base,base2,2,3,lose
1785,base2,base,3,2,win
1786,base,base2,2,3,lose
1786,base2,base,3,2,win
1787,base,base2,3,2,win
1787,base2,base,3,2,win
1788,base,base2,2,3,lose
1788,base2,base,2,3,lose
1789,base,base2,3,2,win
1789,base2,base,3,2,win
1790,base,base2,2,3,lose
1790,base2,base,3,2,win
1791,base,base2,3,2,win
1791,base2,base,2,3,lose
1792,base,base2,2,3,lose
1792,base2,base,3,2,win
1793,base,base2,3,2,win
1793,base2,base,2,3,lose
1794,base,base2,2,3,lose
1794,base2,base,2,3,lose
1795,base,base2,2,3,lose
1795,base2,base,2,3,lose
1796,base,base2,3,2,win
1796,base2,base,2,3,lose
1797,base,base2,2,3,lose
1797,base2,base,3,2,win
1798,base,base2,2,3,lose
1798,base2,base,2,3,lose
1799,base,base2,3,2,win
1799,base2,base,2,3,lose
1800,base,base2,2,3,lose
1800,base2,base,2,3,lose
1801,base,base2,2,3,lose
1801,base2,base,2,3,lose
1802,base,base2,3,2,win
1802,base2,base,3,2,win
1803,base,base2,3,2,win
1803,base2,base,3,2,win
1804,base,base2,2,3,lose
1804,base2,base,3,2,win
1805,base,base2,2,3,lose
1805,base2,base,2,3,lose
1806,base,base2,2,3,lose
1806,base2,base,3,2,win
1807,base,base2,3,2,win
1807,base2,base,2,3,lose
1808,base,base2,3,2,win
1808,base2,base,3,2,win
1809,base,base2,2,3,lose
1809,base2,base,3,2,win
1810,base,base2,2,3,lose
1810,base2,base,2,3,lose
1811,base,base2,3,2,win
1811,base2,base,3,2,win
1812,base,base2,2,3,lose
1812,base2,base,2,3,lose
1813,base,base2,3,2,win
1813,base2,base,3,2,win
1814,base,base2,2,3,lose
1814,base2,base,3,2,win
1815,base,base2,3,2,win
1815,base2,base,3,2,win
1816,base,base2,3,2,win
1816,base2,base,3,2,win
1817,base,base2,2,3,lose
1817,base2,base,3,2,win
1818,base,base2,2,3,lose
1818,base2,base,2,3,lose
1819,base,base2,2,3,lose
1819,base2,base,3,2,win
1820,base,base2,2,3,lose
1820,base2,base,2,3,lose
1821,base,base2,2,3,lose
1821,base2,base,2,3,lose
1822,base,base2,2,3,lose
1822,base2,base,2,3,lose
1823,base,base2,2,3,lose
1823,base2,base,2,3,lose
1824,base,base2,2,3,lose
1824,base2,base,2,3,lose
1825,base,base2,2,3,lose
1825,base2,base,2,3,lose
1826,base,base2,3,2,win
1826,base2,base,3,2,win
1827,base,base2,2,3,lose
1827,base2,base,2,3,lose
1828,base,base2,2,3,lose
1828,base2,base,3,2,win
1829,base,base2,2,3,lose
1829,base2,base,2,3,lose
1830,base,base2,3,2,win
1830,base2,base,3,2,win
1831,base,base2,2,3,lose
1831,base2,base,3,2,win
1832,base,base2,3,2,win
1832,base2,base,2,3,lose
1833,base,base2,3,2,win
1833,base2,base,2,3,lose
1834,base,base2,2,3,lose
1834,base2,base,2,3,lose
1835,base,base2,2,3,lose
1835,base2,base,3,2,win
1836,base,base2,3,2,win
1836,base2,base,2,3,lose
1837,base,base2,2,3,lose
1837,base2,base,2,3,lose
1838,base,base2,2,3,lose
1838,base2,base,3,2,win
1839,base,base2,2,3,lose
1839,base2,base,3,2,win
1840,base,base2,2,3,lose
1840,base2,base,2,3,lose
1841,base,base2,2,3,lose
1841,base2,base,3,2,win
1842,base,base2,2,3,lose
1842,base2,base,3,2,win
1843,base,base2,2,3,lose
1843,base2,base,2,3,lose
1844,base,base2,3,2,win
1844,base2,base,2,3,lose
1845,base,base2,3,2,win
1845,base2,base,3,2,win
1846,base,base2,3,2,win
1846,base2,base,2,3,lose
1847,base,base2,3,2,win
1847,base2,base,3,2,win
1848,base,base2,2,3,lose
1848,base2,base,3,2,win
1849,base,base2,3,2,win
1849,base2,base,2,3,lose
1850,base,base2,3,2,win
1850,base2,base,3,2,win
1851,base,base2,3,2,win
1851,base2,base,3,2,win
1852,base,base2,2,3,lose
1852,base2,base,3,2,win
1853,base,base2,3,2,win
1853,base2,base,3,2,win
1854,base,base2,3,2,win
1854,base2,base,3,2,win
1855,base,base2,3,2,win
1855,base2,base,2,3,lose
1856,base,base2,2,3,lose
1856,base2,base,2,3,lose
1857,base,base2,2,3,lose
1857,base2,base,3,2,win
1858,base,base2,2,3,lose
1858,base2,base,3,2,win
1859,base,base2,3,2,win
1859,base2,base,3,2,win
1860,base,base2,3,2,win
1860,base2,base,3,2,win
1861,base,base2,2,3,lose
1861,base2,base,3,2,win
1862,base,base2,3,2,win
1862,base2,base,2,3,lose
1863,base,base2,2,3,lose
1863,base2,base,3,2,win
1864,base,base2,2,3,lose
1864,base2,base,2,3,lose
1865,base,base2,2,3,lose
1865,base2,base,2,3,lose
1866,base,base2,2,3,lose
1866,base2,base,3,2,win
1867,base,base2,2,3,lose
1867,base2,base,2,3,lose
1868,base,base2,3,2,win
1868,base2,base,3,2,win
1869,base,base2,3,2,win
1869,base2,base,2,3,lose
1870,base,base2,3,2,win
1870,base2,base,2,3,lose
1871,base,base2,2,3,lose
1871,base2,base,3,2,win
1872,base,base2,3,2,win
1872,base2,base,3,2,win
1873,base,base2,2,3,lose
1873,base2,base,3,2,win
1874,base,base2,2,3,lose
1874,base2,base,3,2,win
1875,base,base2,3,2,win
1875,base2,base,3,2,win
1876,base,base2,2,3,lose
1876,base2,base,3,2,win
1877,base,base2,2,3,lose
1877,base2,base,2,3,lose
1878,base,base2,3,2,win
1878,base2,base,2,3,lose
1879,base,base2,3,2,win
1879,base2,base,2,3,lose
1880,base,base2,3,2,win
1880,base2,base,2,3,lose
1881,base,base2,3,2,win
1881,base2,base,3,2,win
1882,base,base2,2,3,lose
1882,base2,base,3,2,win
1883,base,base2,2,3,lose
1883,base2,base,2,3,lose
1884,base,base2,2,3,lose
1884,base2,base,2,3,lose
1885,base,base2,2,3,lose
1885,base2,base,2,3,lose
1886,base,base2,2,3,lose
1886,base2,base,2,3,lose
1887,base,base2,2,3,lose
1887,base2,base,3,2,win
1888,base,base2,3,2,win
1888,base2,base,2,3,lose
1889,base,base2,3,2,win
1889,base2,base,2,3,lose
1890,base,base2,2,3,lose
1890,base2,base,2,3,lose
1891,base,base2,3,2,win
1891,base2,base,3,2,win
1892,base,base2,2,3,lose
1892,base2,base,3,2,win
1893,base,base2,3,2,win
1893,base2,base,3,2,win
1894,base,base2,3,2,win
1894,base2,base,2,3,lose
1895,base,base2,3,2,win
1895,base2,base,3,2,win
1896,base,base2,2,3,lose
1896,base2,base,3,2,win
1897,base,base2,2,3,lose
1897,base2,base,3,2,win
1898,base,base2,3,2,win
1898,base2,base,2,3,lose
1899,base,base2,3,2,win
1899,base2,base,3,2,win
1900,base,base2,3,2,win
1900,base2,base,2,3,lose
1901,base,base2,2,3,lose
1901,base2,base,3,2,win
1902,base,base2,3,2,win
1902,base2,base,2,3,lose
1903,base,base2,2,3,lose
1903,base2,base,2,3,lose
1904,base,base2,2,3,lose
1904,base2,base,3,2,win
1905,base,base2,2,3,lose
1905,base2,base,2,3,lose
1906,base,base2,3,2,win
1906,base2,base,2,3,lose
1907,base,base2,2,3,lose
1907,base2,base,2,3,lose
1908,base,base2,2,3,lose
1908,base2,base,2,3,lose
1909,base,base2,2,3,lose
1909,base2,base,3,2,win
1910,base,base2,2,3,lose
1910,base2,base,3,2,win
1911,base,base2,2,3,lose
1911,base2,base,2,3,lose
1912,base,base2,2,3,lose
1912,base2,base,3,2,win
1913,base,base2,3,2,win
1913,base2,base,3,2,win
1914,base,base2,3,2,win
1914,base2,base,2,3,lose
1915,base,base2,3,2,win
1915,base2,base,2,3,lose
1916,base,base2,2,3,lose
1916,base2,base,3,2,win
1917,base,base2,2,3,lose
1917,base2,base,3,2,win
1918,base,base2,3,2,win
1918,base2,base,3,2,win
1919,base,base2,2,3,lose
1919,base2,base,3,2,win
1920,base,base2,2,3,lose
1920,base2,base,3,2,win
1921,base,base2,2,3,lose
1921,base2,base,3,2,win
1922,base,base2,2,3,lose
1922,base2,base,3,2,win
1923,base,base2,2,3,lose
1923,base2,base,3,2,win
1924,base,base2,3,2,win
1924,base2,base,3,2,win
1925,base,base2,2,3,lose
1925,base2,base,2,3,lose
1926,base,base2,2,3,lose
1926,base2,base,3,2,win
1927,base,base2,2,3,lose
1927,base2,base,3,2,win
1928,base,base2,3,2,win
1928,base2,base,3,2,win
1929,base,base2,2,3,lose
1929,base2,base,2,3,lose
1930,base,base2,3,2,win
1930,base2,base,2,3,lose
1931,base,base2,2,3,lose
1931,base2,base,2,3,lose
1932,base,base2,2,3,lose
1932,base2,base,3,2,win
1933,base,base2,2,3,lose
1933,base2,base,2,3,lose
1934,base,base2,3,2,win
1934,base2,base,3,2,win
1935,base,base2,2,3,lose
1935,base2,base,2,3,lose
1936,base,base2,2,3,lose
1936,base2,base,2,3,lose
1937,base,base2,2,3,lose
1937,base2,base,3,2,win
1938,base,base2,3,2,win
1938,base2,base,3,2,win
1939,base,base2,2,3,lose
1939,base2,base,3,2,win
1940,base,base2,3,2,win
1940,base2,base,2,3,lose
1941,base,base2,3,2,win
1941,base2,base,3,2,win
1942,base,base2,2,3,lose
