episode,agent,opponent,goals_scored,goals_conceded,result
1767,base,no_limit,3,2,win
1767,no_limit,base,2,3,lose
1768,base,no_limit,3,2,win
1768,no_limit,base,2,3,lose
1769,base,no_limit,3,2,win
1769,no_limit,base,3,2,win
1770,base,no_limit,2,3,lose
1770,no_limit,base,2,3,lose
1771,base,no_limit,3,2,win
1771,no_limit,base,2,3,lose
1772,base,no_limit,3,2,win
1772,no_limit,base,2,3,lose
1773,base,no_limit,3,2,win
1773,no_limit,base,3,2,win
1774,base,no_limit,3,2,win
1774,no_limit,base,2,3,lose
1775,base,no_limit,3,2,win
1775,no_limit,base,2,3,lose
1776,base,no_limit,3,2,win
1776,no_limit,base,2,3,lose
1777,base,no_limit,2,3,lose
1777,no_limit,base,3,2,win
1778,base,no_limit,3,2,win
1778,no_limit,base,3,2,win
1779,base,no_limit,2,3,lose
1779,no_limit,base,3,2,win
1780,base,no_limit,3,2,win
1780,no_limit,base,2,3,lose
1781,base,no_limit,3,2,win
1781,no_limit,base,3,2,win
1782,base,no_limit,3,2,win
1782,no_limit,base,2,3,lose
1783,base,no_limit,2,3,lose
1783,no_limit,base,2,3,lose
1784,base,no_limit,2,3,lose
1784,no_limit,base,3,2,win
1785,base,no_limit,3,2,win
1785,no_limit,base,3,2,win
1786,base,no_limit,3,2,win
1786,no_limit,base,2,3,lose
1787,base,no_limit,3,2,win
1787,no_limit,base,3,2,win
1788,base,no_limit,2,3,lose
1788,no_limit,base,2,3,lose
1789,base,no_limit,3,2,win
1789,no_limit,base,3,2,win
1790,base,no_limit,3,2,win
1790,no_limit,base,3,2,win
1791,base,no_limit,2,3,lose
1791,no_limit,base,3,2,win
1792,base,no_limit,3,2,win
1792,no_limit,base,2,3,lose
1793,base,no_limit,3,2,win
1793,no_limit,base,2,3,lose
1794,base,no_limit,3,2,win
1794,no_limit,base,3,2,win
1795,base,no_limit,3,2,win
1795,no_limit,base,2,3,lose
1796,base,no_limit,2,3,lose
1796,no_limit,base,2,3,lose
1797,base,no_limit,3,2,win
1797,no_limit,base,3,2,win
1798,base,no_limit,2,3,lose
1798,no_limit,base,3,2,win
1799,base,no_limit,2,3,lose
1799,no_limit,base,3,2,win
1800,base,no_limit,2,3,lose
1800,no_limit,base,3,2,win
1801,base,no_limit,2,3,lose
1801,no_limit,base,3,2,win
1802,base,no_limit,3,2,win
1802,no_limit,base,2,3,lose
1803,base,no_limit,2,3,lose
1803,no_limit,base,3,2,win
1804,base,no_limit,2,3,lose
1804,no_limit,base,2,3,lose
1805,base,no_limit,3,2,win
1805,no_limit,base,2,3,lose
1806,base,no_limit,3,2,win
1806,no_limit,base,2,3,lose
1807,base,no_limit,3,2,win
1807,no_limit,base,3,2,win
1808,base,no_limit,2,3,lose
1808,no_limit,base,3,2,win
1809,base,no_limit,3,2,win
1809,no_limit,base,2,3,lose
1810,base,no_limit,3,2,win
1810,no_limit,base,2,3,lose
1811,base,no_limit,3,2,win
1811,no_limit,base,3,2,win
1812,base,no_limit,3,2,win
1812,no_limit,base,2,3,lose
1813,base,no_limit,2,3,lose
1813,no_limit,base,2,3,lose
1814,base,no_limit,3,2,win
1814,no_limit,base,2,3,lose
1815,base,no_limit,3,2,win
1815,no_limit,base,2,3,lose
1816,base,no_limit,3,2,win
1816,no_limit,base,3,2,win
1817,base,no_limit,2,3,lose
1817,no_limit,base,2,3,lose
1818,base,no_limit,2,3,lose
1818,no_limit,base,3,2,win
1819,base,no_limit,3,2,win
1819,no_limit,base,3,2,win
1820,base,no_limit,3,2,win
1820,no_limit,base,2,3,lose
1821,base,no_limit,2,3,lose
1821,no_limit,base,2,3,lose
1822,base,no_limit,3,2,win
1822,no_limit,base,3,2,win
1823,base,no_limit,2,3,lose
1823,no_limit,base,3,2,win
1824,base,no_limit,3,2,win
1824,no_limit,base,3,2,win
1825,base,no_limit,3,2,win
1825,no_limit,base,3,2,win
1826,base,no_limit,2,3,lose
1826,no_limit,base,2,3,lose
1827,base,no_limit,2,3,lose
1827,no_limit,base,3,2,win
1828,base,no_limit,3,2,win
1828,no_limit,base,2,3,lose
1829,base,no_limit,3,2,win
1829,no_limit,base,2,3,lose
1830,base,no_limit,2,3,lose
1830,no_limit,base,3,2,win
1831,base,no_limit,3,2,win
1831,no_limit,base,3,2,win
1832,base,no_limit,3,2,win
1832,no_limit,base,1,4,lose
1833,base,no_limit,3,2,win
1833,no_limit,base,3,2,win
1834,base,no_limit,3,2,win
1834,no_limit,base,3,2,win
1835,base,no_limit,2,3,lose
1835,no_limit,base,3,2,win
1836,base,no_limit,3,2,win
1836,no_limit,base,3,2,win
1837,base,no_limit,4,1,win
1837,no_limit,base,3,2,win
1838,base,no_limit,3,2,win
1838,no_limit,base,3,2,win
1839,base,no_limit,3,2,win
1839,no_limit,base,2,3,lose
1840,base,no_limit,2,3,lose
1840,no_limit,base,2,3,lose
1841,base,no_limit,2,3,lose
1841,no_limit,base,3,2,win
1842,base,no_limit,2,3,lose
1842,no_limit,base,2,3,lose
1843,base,no_limit,3,2,win
1843,no_limit,base,3,2,win
1844,base,no_limit,3,2,win
1844,no_limit,base,2,3,lose
1845,base,no_limit,3,2,win
1845,no_limit,base,2,3,lose
1846,base,no_limit,2,3,lose
1846,no_limit,base,3,2,win
1847,base,no_limit,3,2,win
1847,no_limit,base,3,2,win
1848,base,no_limit,4,1,win
1848,no_limit,base,3,2,win
1849,base,no_limit,3,2,win
1849,no_limit,base,2,3,lose
1850,base,no_limit,2,3,lose
1850,no_limit,base,2,3,lose
1851,base,no_limit,3,2,win
1851,no_limit,base,2,3,lose
1852,base,no_limit,3,2,win
1852,no_limit,base,3,2,win
1853,base,no_limit,3,2,win
1853,no_limit,base,2,3,lose
1854,base,no_limit,3,2,win
1854,no_limit,base,3,2,win
1855,base,no_limit,3,2,win
1855,no_limit,base,2,3,lose
1856,base,no_limit,4,1,win
1856,no_limit,base,4,1,win
1857,base,no_limit,3,2,win
1857,no_limit,base,3,2,win
1858,base,no_limit,2,3,lose
1858,no_limit,base,3,2,win
1859,base,no_limit,3,2,win
1859,no_limit,base,3,2,win
1860,base,no_limit,3,2,win
1860,no_limit,base,3,2,win
1861,base,no_limit,3,2,win
1861,no_limit,base,2,3,lose
1862,base,no_limit,2,3,lose
1862,no_limit,base,3,2,win
1863,base,no_limit,3,2,win
1863,no_limit,base,2,3,lose
1864,base,no_limit,3,2,win
1864,no_limit,base,2,3,lose
1865,base,no_limit,3,2,win
1865,no_limit,base,2,3,lose
1866,base,no_limit,2,3,lose
1866,no_limit,base,2,3,lose
1867,base,no_limit,3,2,win
1867,no_limit,base,2,3,lose
1868,base,no_limit,2,3,lose
1868,no_limit,base,2,3,lose
1869,base,no_limit,3,2,win
1869,no_limit,base,1,4,lose
1870,base,no_limit,3,2,win
1870,no_limit,base,2,3,lose
1871,base,no_limit,3,2,win
1871,no_limit,base,3,2,win
1872,base,no_limit,3,2,win
1872,no_limit,base,2,3,lose
1873,base,no_limit,2,3,lose
1873,no_limit,base,2,3,lose
1874,base,no_limit,3,2,win
1874,no_limit,base,3,2,win
1875,base,no_limit,2,3,lose
1875,no_limit,base,2,3,lose
1876,base,no_limit,3,2,win
1876,no_limit,base,2,3,lose
1877,base,no_limit,3,2,win
1877,no_limit,base,2,3,lose
1878,base,no_limit,2,3,lose
1878,no_limit,base,2,3,lose
1879,base,no_limit,3,2,win
1879,no_limit,base,2,3,lose
1880,base,no_limit,2,3,lose
1880,no_limit,base,2,3,lose
1881,base,no_limit,2,3,lose
1881,no_limit,base,3,2,win
1882,base,no_limit,3,2,win
1882,no_limit,base,3,2,win
1883,base,no_limit,3,2,win
1883,no_limit,base,2,3,lose
1884,base,no_limit,3,2,win
1884,no_limit,base,2,3,lose
1885,base,no_limit,2,3,lose
1885,no_limit,base,3,2,win
1886,base,no_limit,3,2,win
1886,no_limit,base,2,3,lose
1887,base,no_limit,3,2,win
1887,no_limit,base,3,2,win
1888,base,no_limit,3,2,win
1888,no_limit,base,2,3,lose
1889,base,no_limit,2,3,lose
1889,no_limit,base,2,3,lose
1890,base,no_limit,3,2,win
1890,no_limit,base,2,3,lose
1891,base,no_limit,3,2,win
1891,no_limit,base,3,2,win
1892,base,no_limit,3,2,win
1892,no_limit,base,2,3,lose
1893,base,no_limit,3,2,win
1893,no_limit,base,3,2,win
1894,base,no_limit,3,2,win
1894,no_limit,base,3,2,win
1895,base,no_limit,2,3,lose
1895,no_limit,base,2,3,lose
1896,base,no_limit,3,2,win
1896,no_limit,base,2,3,lose
1897,base,no_limit,3,2,win
1897,no_limit,base,3,2,win
1898,base,no_limit,3,2,win
1898,no_limit,base,2,3,lose
1899,base,no_limit,3,2,win
1899,no_limit,base,3,2,win
1900,base,no_limit,3,2,win
1900,no_limit,base,2,3,lose
1901,base,no_limit,3,2,win
1901,no_limit,base,2,3,lose
1902,base,no_limit,3,2,win
1902,no_limit,base,2,3,lose
1903,base,no_limit,3,2,win
1903,no_limit,base,3,2,win
1904,base,no_limit,3,2,win
1904,no_limit,base,2,3,lose
1905,base,no_limit,2,3,lose
1905,no_limit,base,3,2,win
1906,base,no_limit,2,3,lose
1906,no_limit,base,3,2,win
1907,base,no_limit,3,2,win
1907,no_limit,base,2,3,lose
1908,base,no_limit,3,2,win
1908,no_limit,base,3,2,win
1909,base,no_limit,2,3,lose
1909,no_limit,base,3,2,win
1910,base,no_limit,2,3,lose
1910,no_limit,base,3,2,win
1911,base,no_limit,3,2,win
1911,no_limit,base,2,3,lose
1912,base,no_limit,3,2,win
1912,no_limit,base,3,2,win
1913,base,no_limit,2,3,lose
1913,no_limit,base,2,3,lose
1914,base,no_limit,3,2,win
1914,no_limit,base,2,3,lose
1915,base,no_limit,3,2,win
1915,no_limit,base,2,3,lose
1916,base,no_limit,3,2,win
1916,no_limit,base,2,3,lose
1917,base,no_limit,2,3,lose
1917,no_limit,base,2,3,lose
1918,base,no_limit,3,2,win
1918,no_limit,base,3,2,win
1919,base,no_limit,2,3,lose
1919,no_limit,base,2,3,lose
1920,base,no_limit,3,2,win
1920,no_limit,base,2,3,lose
1921,base,no_limit,3,2,win
1921,no_limit,base,2,3,lose
1922,base,no_limit,3,2,win
1922,no_limit,base,2,3,lose
1923,base,no_limit,2,3,lose
1923,no_limit,base,2,3,lose
1924,base,no_limit,3,2,win
1924,no_limit,base,2,3,lose
1925,base,no_limit,2,3,lose
1925,no_limit,base,2,3,lose
1926,base,no_limit,3,2,win
1926,no_limit,base,3,2,win
1927,base,no_limit,2,3,lose
1927,no_limit,base,3,2,win
1928,base,no_limit,3,2,win
1928,no_limit,base,2,3,lose
1929,base,no_limit,2,3,lose
1929,no_limit,base,3,2,win
1930,base,no_limit,3,2,win
1930,no_limit,base,2,3,lose
1931,base,no_limit,3,2,win
1931,no_limit,base,3,2,win
1932,base,no_limit,3,2,win
1932,no_limit,base,3,2,win
1933,base,no_limit,2,3,lose
1933,no_limit,base,3,2,win
1934,base,no_limit,3,2,win
1934,no_limit,base,2,3,lose
1935,base,no_limit,2,3,lose
1935,no_limit,base,3,2,win
1936,base,no_limit,2,3,lose
1936,no_limit,base,3,2,win
1937,base,no_limit,2,3,lose
1937,no_limit,base,3,2,win
1938,base,no_limit,2,3,lose
1938,no_limit,base,2,3,lose
1939,base,no_limit,3,2,win
1939,no_limit,base,3,2,win
1940,base,no_limit,2,3,lose
1940,no_limit,base,2,3,lose
1941,base,no_limit,2,3,lose
1941,no_limit,base,3,2,win
1942,base,no_limit,2,3,lose
1942,no_limit,base,2,3,lose
1943,base,no_limit,2,3,lose
1943,no_limit,base,3,2,win
1944,base,no_limit,3,2,win
1944,no_limit,base,2,3,lose
1945,base,no_limit,3,2,win
1945,no_limit,base,2,3,lose
1946,base,no_limit,3,2,win
1946,no_limit,base,2,3,lose
1947,base,no_limit,2,3,lose
1947,no_limit,base,2,3,lose
1948,base,no_limit,3,2,win
1948,no_limit,base,3,2,win
1949,base,no_limit,3,2,win
1949,no_limit,base,2,3,lose
1950,base,no_limit,3,2,win
1950,no_limit,base,3,2,win
1951,base,no_limit,2,3,lose
1951,no_limit,base,3,2,win
1952,base,no_limit,2,3,lose
1952,no_limit,base,3,2,win
1953,base,no_limit,2,3,lose
1953,no_limit,base,2,3,lose
1954,base,no_limit,2,3,lose
1954,no_limit,base,2,3,lose
1955,base,no_limit,2,3,lose
1955,no_limit,base,2,3,lose
1956,base,no_limit,3,2,win
1956,no_limit,base,2,3,lose
1957,base,no_limit,3,2,win
1957,no_limit,base,2,3,lose
1958,base,no_limit,3,2,win
1958,no_limit,base,3,2,win
1959,base,no_limit,3,2,win
1959,no_limit,base,2,3,lose
1960,base,no_limit,3,2,win
1960,no_limit,base,3,2,win
1961,base,no_limit,3,2,win
1961,no_limit,base,2,3,lose
1962,base,no_limit,3,2,win
1962,no_limit,base,2,3,lose
1963,base,no_limit,2,3,lose
1963,no_limit,base,2,3,lose
1964,base,no_limit,3,2,win
1964,no_limit,base,2,3,lose
1965,base,no_limit,3,2,win
1965,no_limit,base,3,2,win
1966,base,no_limit,3,2,win
1966,no_limit,base,3,2,win
1967,base,no_limit,3,2,win
1967,no_limit,base,3,2,win
1968,base,no_limit,3,2,win
1968,no_limit,base,3,2,win
1969,base,no_limit,2,3,lose
1969,no_limit,base,2,3,lose
1970,base,no_limit,3,2,win
1970,no_limit,base,3,2,win
1971,base,no_limit,2,3,lose
1971,no_limit,base,3,2,win
1972,base,no_limit,3,2,win
1972,no_limit,base,2,3,lose
1973,base,no_limit,3,2,win
1973,no_limit,base,3,2,win
1974,base,no_limit,2,3,lose
1974,no_limit,base,3,2,win
1975,base,no_limit,3,2,win
1975,no_limit,base,2,3,lose
1976,base,no_limit,3,2,win
1976,no_limit,base,3,2,win
1977,base,no_limit,2,3,lose
1977,no_limit,base,2,3,lose
1978,base,no_limit,3,2,win
1978,no_limit,base,2,3,lose
1979,base,no_limit,2,3,lose
1979,no_limit,base,2,3,lose
1980,base,no_limit,2,3,lose
1980,no_limit,base,2,3,lose
1981,base,no_limit,2,3,lose
1981,no_limit,base,2,3,lose
1982,base,no_limit,3,2,win
1982,no_limit,base,3,2,win
1983,base,no_limit,3,2,win
1983,no_limit,base,3,2,win
1984,base,no_limit,2,3,lose
1984,no_limit,base,2,3,lose
1985,base,no_limit,3,2,win
1985,no_limit,base,2,3,lose
1986,base,no_limit,3,2,win
1986,no_limit,base,2,3,lose
1987,base,no_limit,2,3,lose
1987,no_limit,base,2,3,lose
1988,base,no_limit,3,2,win
1988,no_limit,base,3,2,win
1989,base,no_limit,4,1,win
1989,no_limit,base,2,3,lose
1990,base,no_limit,3,2,win
1990,no_limit,base,2,3,lose
1991,base,no_limit,3,2,win
1991,no_limit,base,2,3,lose
1992,base,no_limit,3,2,win
1992,no_limit,base,2,3,lose
1993,base,no_limit,3,2,win
1993,no_limit,base,3,2,win
1994,base,no_limit,3,2,win
1994,no_limit,base,3,2,win
1995,base,no_limit,3,2,win
1995,no_limit,base,2,3,lose
1996,base,no_limit,3,2,win
1996,no_limit,base,3,2,win
1997,base,no_limit,3,2,win
1997,no_limit,base,3,2,win
1998,base,no_limit,2,3,lose
1998,no_limit,base,3,2,win
1999,base,no_limit,2,3,lose
1999,no_limit,base,3,2,win
2000,base,no_limit,3,2,win
2000,no_limit,base,2,3,lose
2001,base,no_limit,2,3,lose
2001,no_limit,base,3,2,win
2002,base,no_limit,3,2,win
2002,no_limit,base,2,3,lose
2003,base,no_limit,3,2,win
2003,no_limit,base,2,3,lose
2004,base,no_limit,2,3,lose
2004,no_limit,base,2,3,lose
2005,base,no_limit,3,2,win
2005,no_limit,base,2,3,lose
2006,base,no_limit,3,2,win
2006,no_limit,base,3,2,win
2007,base,no_limit,3,2,win
2007,no_limit,base,3,2,win
2008,base,no_limit,2,3,lose
2008,no_limit,base,2,3,lose
2009,base,no_limit,3,2,win
2009,no_limit,base,3,2,win
2010,base,no_limit,2,3,lose
2010,no_limit,base,2,3,lose
2011,base,no_limit,2,3,lose
2011,no_limit,base,3,2,win
2012,base,no_limit,3,2,win
2012,no_limit,base,3,2,win
2013,base,no_limit,2,3,lose
2013,no_limit,base,2,3,lose
2014,base,no_limit,3,2,win
2014,no_limit,base,3,2,win
2015,base,no_limit,3,2,win
2015,no_limit,base,2,3,lose
2016,base,no_limit,3,2,win
2016,no_limit,base,3,2,win
2017,base,no_limit,3,2,win
2017,no_limit,base,2,3,lose
2018,base,no_limit,2,3,lose
2018,no_limit,base,2,3,lose
2019,base,no_limit,3,2,win
2019,no_limit,base,3,2,win
2020,base,no_limit,3,2,win
2020,no_limit,base,3,2,win
2021,base,no_limit,3,2,win
2021,no_limit,base,2,3,lose
2022,base,no_limit,3,2,win
2022,no_limit,base,3,2,win
2023,base,no_limit,2,3,lose
2023,no_limit,base,3,2,win
2024,base,no_limit,3,2,win
2024,no_limit,base,2,3,lose
2025,base,no_limit,2,3,lose
2025,no_limit,base,2,3,lose
2026,base,no_limit,3,2,win
2026,no_limit,base,3,2,win
2027,base,no_limit,2,3,lose
2027,no_limit,base,3,2,win
2028,base,no_limit,2,3,lose
2028,no_limit,base,2,3,lose
2029,base,no_limit,3,2,win
2029,no_limit,base,2,3,lose
2030,base,no_limit,3,2,win
2030,no_limit,base,2,3,lose
2031,base,no_limit,2,3,lose
2031,no_limit,base,3,2,win
2032,base,no_limit,2,3,lose
2032,no_limit,base,2,3,lose
2033,base,no_limit,2,3,lose
2033,no_limit,base,2,3,lose
2034,base,no_limit,3,2,win
2034,no_limit,base,2,3,lose
2035,base,no_limit,3,2,win
2035,no_limit,base,2,3,lose
2036,base,no_limit,2,3,lose
2036,no_limit,base,3,2,win
2037,base,no_limit,3,2,win
2037,no_limit,base,3,2,win
2038,base,no_limit,3,2,win
2038,no_limit,base,2,3,lose
2039,base,no_limit,3,2,win
2039,no_limit,base,2,3,lose
2040,base,no_limit,2,3,lose
2040,no_limit,base,2,3,lose
2041,base,no_limit,3,2,win
2041,no_limit,base,3,2,win
2042,base,no_limit,4,1,win
2042,no_limit,base,2,3,lose
2043,base,no_limit,2,3,lose
2043,no_limit,base,2,3,lose
2044,base,no_limit,2,3,lose
2044,no_limit,base,2,3,lose
2045,base,no_limit,2,3,lose
2045,no_limit,base,4,1,win
2046,base,no_limit,3,2,win
2046,no_limit,base,2,3,lose
2047,base,no_limit,3,2,win
2047,no_limit,base,3,2,win
2048,base,no_limit,2,3,lose
2048,no_limit,base,2,3,lose
2049,base,no_limit,2,3,lose
2049,no_limit,base,3,2,win
2050,base,no_limit,3,2,win
2050,no_limit,base,3,2,win
2051,base,no_limit,2,3,lose
2051,no_limit,base,2,3,lose
2052,base,no_limit,2,3,lose
2052,no_limit,base,2,3,lose
2053,base,no_limit,3,2,win
2053,no_limit,base,2,3,lose
2054,base,no_limit,3,2,win
2054,no_limit,base,3,2,win
2055,base,no_limit,3,2,win
2055,no_limit,base,3,2,win
2056,base,no_limit,2,3,lose
2056,no_limit,base,2,3,lose
2057,base,no_limit,3,2,win
2057,no_limit,base,3,2,win
2058,base,no_limit,3,2,win
2058,no_limit,base,2,3,lose
2059,base,no_limit,2,3,lose
2059,no_limit,base,2,3,lose
2060,base,no_limit,3,2,win
2060,no_limit,base,2,3,lose
2061,base,no_limit,3,2,win
2061,no_limit,base,3,2,win
2062,base,no_limit,3,2,win
2062,no_limit,base,2,3,lose
2063,base,no_limit,3,2,win
2063,no_limit,base,2,3,lose
2064,base,no_limit,3,2,win
2064,no_limit,base,2,3,lose
2065,base,no_limit,2,3,lose
2065,no_limit,base,2,3,lose
2066,base,no_limit,3,2,win
2066,no_limit,base,2,3,lose
2067,base,no_limit,2,3,lose
2067,no_limit,base,3,2,win
2068,base,no_limit,2,3,lose
2068,no_limit,base,3,2,win
2069,base,no_limit,2,3,lose
2069,no_limit,base,2,3,lose
2070,base,no_limit,2,3,lose
2070,no_limit,base,2,3,lose
2071,base,no_limit,2,3,lose
2071,no_limit,base,2,3,lose
2072,base,no_limit,3,2,win
2072,no_limit,base,3,2,win
2073,base,no_limit,4,1,win
2073,no_limit,base,2,3,lose
2074,base,no_limit,3,2,win
2074,no_limit,base,2,3,lose
2075,base,no_limit,3,2,win
2075,no_limit,base,2,3,lose
2076,base,no_limit,2,3,lose
2076,no_limit,base,2,3,lose
2077,base,no_limit,2,3,lose
2077,no_limit,base,2,3,lose
2078,base,no_limit,2,3,lose
2078,no_limit,base,3,2,win
2079,base,no_limit,2,3,lose
2079,no_limit,base,2,3,lose
2080,base,no_limit,4,1,win
2080,no_limit,base,2,3,lose
2081,base,no_limit,3,2,win
2081,no_limit,base,2,3,lose
2082,base,no_limit,3,2,win
2082,no_limit,base,2,3,lose
2083,base,no_limit,2,3,lose
2083,no_limit,base,2,3,lose
2084,base,no_limit,2,3,lose
2084,no_limit,base,4,1,win
2085,base,no_limit,3,2,win
2085,no_limit,base,2,3,lose
2086,base,no_limit,3,2,win
2086,no_limit,base,2,3,lose
2087,base,no_limit,3,2,win
2087,no_limit,base,2,3,lose
2088,base,no_limit,3,2,win
2088,no_limit,base,3,2,win
2089,base,no_limit,2,3,lose
2089,no_limit,base,3,2,win
2090,base,no_limit,3,2,win
2090,no_limit,base,2,3,lose
2091,base,no_limit,3,2,win
2091,no_limit,base,2,3,lose
2092,base,no_limit,3,2,win
2092,no_limit,base,3,2,win
2093,base,no_limit,2,3,lose
2093,no_limit,base,3,2,win
2094,base,no_limit,3,2,win
2094,no_limit,base,2,3,lose
2095,base,no_limit,3,2,win
2095,no_limit,base,2,3,lose
2096,base,no_limit,2,3,lose
2096,no_limit,base,3,2,win
2097,base,no_limit,3,2,win
2097,no_limit,base,2,3,lose
2098,base,no_limit,3,2,win
2098,no_limit,base,3,2,win
2099,base,no_limit,3,2,win
2099,no_limit,base,3,2,win
2100,base,no_limit,3,2,win
2100,no_limit,base,3,2,win
2101,base,no_limit,3,2,win
2101,no_limit,base,3,2,win
2102,base,no_limit,2,3,lose
2102,no_limit,base,3,2,win
2103,base,no_limit,2,3,lose
2103,no_limit,base,2,3,lose
2104,base,no_limit,3,2,win
2104,no_limit,base,3,2,win
2105,base,no_limit,3,2,win
2105,no_limit,base,3,2,win
2106,base,no_limit,3,2,win
2106,no_limit,base,2,3,lose
2107,base,no_limit,3,2,win
2107,no_limit,base,2,3,lose
2108,base,no_limit,3,2,win
2108,no_limit,base,2,3,lose
2109,base,no_limit,3,2,win
2109,no_limit,base,2,3,lose
2110,base,no_limit,3,2,win
2110,no_limit,base,3,2,win
2111,base,no_limit,2,3,lose
2111,no_limit,base,2,3,lose
2112,base,no_limit,2,3,lose
2112,no_limit,base,2,3,lose
2113,base,no_limit,3,2,win
2113,no_limit,base,2,3,lose
2114,base,no_limit,2,3,lose
2114,no_limit,base,2,3,lose
2115,base,no_limit,2,3,lose
2115,no_limit,base,2,3,lose
2116,base,no_limit,2,3,lose
2116,no_limit,base,2,3,lose
2117,base,no_limit,3,2,win
2117,no_limit,base,2,3,lose
2118,base,no_limit,3,2,win
2118,no_limit,base,3,2,win
2119,base,no_limit,3,2,win
2119,no_limit,base,2,3,lose
2120,base,no_limit,3,2,win
2120,no_limit,base,3,2,win
2121,base,no_limit,3,2,win
2121,no_limit,base,2,3,lose
2122,base,no_limit,3,2,win
2122,no_limit,base,2,3,lose
2123,base,no_limit,3,2,win
2123,no_limit,base,2,3,lose
2124,base,no_limit,3,2,win
2124,no_limit,base,3,2,win
2125,base,no_limit,3,2,win
2125,no_limit,base,3,2,win
2126,base,no_limit,2,3,lose
2126,no_limit,base,2,3,lose
2127,base,no_limit,2,3,lose
2127,no_limit,base,3,2,win
2128,base,no_limit,3,2,win
2128,no_limit,base,2,3,lose
2129,base,no_limit,3,2,win
2129,no_limit,base,2,3,lose
2130,base,no_limit,3,2,win
2130,no_limit,base,2,3,lose
2131,base,no_limit,2,3,lose
2131,no_limit,base,3,2,win
2132,base,no_limit,3,2,win
2132,no_limit,base,2,3,lose
2133,base,no_limit,3,2,win
2133,no_limit,base,3,2,win
2134,base,no_limit,2,3,lose
2134,no_limit,base,3,2,win
2135,base,no_limit,2,3,lose
2135,no_limit,base,3,2,win
2136,base,no_limit,3,2,win
2136,no_limit,base,2,3,lose
2137,base,no_limit,2,3,lose
2137,no_limit,base,2,3,lose
2138,base,no_limit,2,3,lose
2138,no_limit,base,3,2,win
2139,base,no_limit,3,2,win
2139,no_limit,base,2,3,lose
2140,base,no_limit,3,2,win
2140,no_limit,base,3,2,win
2141,base,no_limit,3,2,win
2141,no_limit,base,3,2,win
2142,base,no_limit,3,2,win
2142,no_limit,base,3,2,win
2143,base,no_limit,2,3,lose
2143,no_limit,base,2,3,lose
2144,base,no_limit,3,2,win
2144,no_limit,base,3,2,win
2145,base,no_limit,3,2,win
2145,no_limit,base,2,3,lose
2146,base,no_limit,2,3,lose
2146,no_limit,base,3,2,win
2147,base,no_limit,3,2,win
2147,no_limit,base,2,3,lose
2148,base,no_limit,3,2,win
2148,no_limit,base,2,3,lose
2149,base,no_limit,3,2,win
2149,no_limit,base,3,2,win
2150,base,no_limit,2,3,lose
2150,no_limit,base,2,3,lose
2151,base,no_limit,3,2,win
2151,no_limit,base,2,3,lose
2152,base,no_limit,2,3,lose
2152,no_limit,base,2,3,lose
2153,base,no_limit,3,2,win
2153,no_limit,base,2,3,lose
2154,base,no_limit,3,2,win
2154,no_limit,base,2,3,lose
2155,base,no_limit,3,2,win
2155,no_limit,base,2,3,lose
2156,base,no_limit,2,3,lose
2156,no_limit,base,3,2,win
2157,base,no_limit,3,2,win
2157,no_limit,base,2,3,lose
2158,base,no_limit,4,1,win
2158,no_limit,base,2,3,lose
2159,base,no_limit,3,2,win
2159,no_limit,base,2,3,lose
2160,base,no_limit,2,3,lose
2160,no_limit,base,2,3,lose
2161,base,no_limit,2,3,lose
2161,no_limit,base,2,3,lose
